order_id,order_date,delivery_date,origin_city,destination_city,distance_km,vehicle_type,delivery_time_hours,delivery_cost,weather_condition,traffic_level,delayed,customer_rating,is_weekend,month,day_of_week
ORD-15599,2023-03-07,2023-03-07 10:00:00,Abuja,Kano,108.78,Truck,2.075574791483042,115.93155788128169,Storm,High,0,2.774836425142116,False,3,Tuesday
ORD-15600,2023-05-15,2023-05-17 18:00:00,Abuja,Port Harcourt,373.19,VAN,12.242626867846663,3374.1809356852036,Clear,High,0,3.3627961610867123,False,5,Monday
ORD-15601,2023-07-10,2023-07-10 11:00:00,Ibadan,Kano,237.98,Bike,6.58300137594012,569.8902283049039,Storm,High,0,2.958307605562402,False,7,Monday
ORD-15602,2023-01-19,2023-01-20 00:00:00,Kano,Lagos,183.43,Van,3.9210674727940784,347.54947658600713,Storm,Medium,1,4.704386212189523,False,1,Thursday
ORD-15603,2023-03-16,2023-03-18 14:00:00,Port Harcourt,Lagos,144.87,Van,3.7917602084404183,288.94871663626816,Rain,Medium,1,3.3429125321422295,False,3,Thursday
ORD-15604,2023-10-26,2023-10-26 03:00:00,Port Harcourt,Ibadan,222.78,Bike,3.97969737550464,271.1160745244668,Rain,High,0,4.761260353045197,False,10,Thursday
ORD-15605,2023-07-03,2023-07-03 19:00:00,Port Harcourt,Abuja,401.32,Van,13.495537598019219,461.3535113022342,Clear,Low,0,4.781846183577649,False,7,Monday
ORD-15606,2023-05-28,2023-05-30 04:00:00,Abuja,Ibadan,499.47,Truck,9.80118354300228,733.5479166128636,Rain,Low,0,4.243720141494894,True,5,Sunday
ORD-15607,2023-06-28,2023-06-28 18:00:00,lagos,Abuja,195.29,VAN,4.309186498065503,334.6075282491554,Rain,High,0,4.860968494315808,False,6,Wednesday
ORD-15608,2023-09-29,2023-09-30 19:00:00,Port Harcourt,Port Harcourt,125.5,Bike,0.2588413428557819,16.561980694318606,Clear,Low,1,4.188049118849079,False,9,Friday
ORD-15609,2023-12-09,2023-12-11 05:00:00,Kano,Port Harcourt,6.11,Van,0.19450211716162732,5.365698380556197,Rain,High,0,4.321191710302832,True,12,Saturday
ORD-15610,2023-05-07,2023-05-07 06:00:00,ibadan,Ibadan,,Truck,3.091601220333803,119.81410698347163,Storm,High,0,4.30143442014992,True,5,Sunday
ORD-15611,2023-04-14,2023-04-15 21:00:00,Kano,Abuja,166.21,Truck,3.7671545433186293,357.3032241106152,Rain,High,0,4.276676497603178,False,4,Friday
ORD-15612,2023-07-12,2023-07-14 17:00:00,Port Harcourt,Ibadan,162.25,Truck,6.514494954176554,258.1897903708562,Rain,Medium,0,4.553404481672894,False,7,Wednesday
ORD-15613,2023-08-18,2023-08-19 13:00:00,Port Harcourt,Ibadan,22.41,Van,0.9358511476180686,34.55604636668431,Clear,Low,0,4.3247166613068675,False,8,Friday
ORD-15614,2023-08-28,2023-08-30 06:00:00,Ibadan,Port Harcourt,130.37,Bike,2.42908493949383,313.7073336726162,Clear,Low,0,4.401328412424503,False,8,Monday
ORD-15615,2023-02-11,2023-02-11 22:00:00,Kano,Lagos,262.9,Bike,11.54149346764459,302.91943345265014,Clear,High,0,4.972197798137534,True,2,Saturday
ORD-15616,2023-08-06,2023-08-08 02:00:00,Port Harcourt,Port Harcourt,115.28,Van,2.5371942388069857,123.19860670442475,Storm,High,0,3.026004227176206,True,8,Sunday
ORD-15617,2023-02-19,2023-02-21 18:00:00,Lagos,Kano,392.85,Truck,16.079016761288898,899.7446693509331,Clear,High,1,4.1970183590959635,True,2,Sunday
ORD-15618,2023-12-18,2023-12-18 22:00:00,Lagos,Lagos,34.64,Van,1.2221815594203334,76.85657134947773,Storm,High,0,2.88983024077005,False,12,Monday
ORD-15619,2023-06-25,2023-06-27 19:00:00,Ibadan,Ibadan,272.46,TRUCK,8.798370568464568,257.24349041344607,Rain,High,0,3.4314416911450727,True,6,Sunday
ORD-15620,2023-10-03,2023-10-05 20:00:00,Lagos,Abuja,71.14,Bike,1.7186003044839522,90.63412473848244,Clear,High,1,2.756888605801473,False,10,Tuesday
ORD-15621,2023-08-04,2023-08-05 04:00:00,Port Harcourt,Abuja,310.69,Truck,8.293972606673686,407.66372792006285,Clear,Low,0,2.576065070506778,False,8,Friday
ORD-15622,2023-12-12,2023-12-14 23:00:00,Ibadan,Kano,424.0,Van,12.82656175079455,789.5652016909103,Storm,Low,1,3.912475745205329,False,12,Tuesday
ORD-15623,2023-06-08,2023-06-10 16:00:00,Lagos,Ibadan,199.18,Van,6.481415238149567,471.6756852390555,Clear,High,0,4.163203483141399,False,6,Thursday
ORD-15624,2023-12-25,2023-12-27 00:00:00,Ibadan,Port Harcourt,213.65,Truck,3.971045768753833,411.77712550915385,Rain,Low,0,3.99894665006262,False,12,Monday
ORD-15625,2023-05-19,2023-05-20 23:00:00,Kano,Abuja,215.67,Van,10.643218908718529,456.19529094398524,Rain,Low,0,3.7748862650065353,False,5,Friday
ORD-15626,2023-01-07,2023-01-09 14:00:00,Port Harcourt,Kano,168.78,Truck,5.010752775007856,245.52929004516503,Rain,Medium,1,3.5209492015786896,True,1,Saturday
ORD-15627,2023-07-08,2023-07-10 15:00:00,Kano,Kano,91.98,Van,2.064912816523551,89.45748677095034,Rain,Medium,0,2.625435430164823,True,7,Saturday
ORD-15628,2023-08-12,2023-08-12 13:00:00,Abuja,Kano,12.42,Bike,0.3334533807347406,16.8098683720551,Rain,Low,0,4.460047634428023,True,8,Saturday
ORD-15629,2023-10-09,2023-10-09 14:00:00,port harcourt,Abuja,65.51,Van,1.1571611003650015,109.73920459082156,Rain,Medium,0,4.907431564356791,False,10,Monday
ORD-15630,2023-12-25,2023-12-25 04:00:00,kano,Lagos,154.66,Bike,4.0701072812679,165.25999211707486,Clear,High,1,3.7142005517988466,False,12,Monday
ORD-15631,2023-10-15,2023-10-17 18:00:00,Kano,Abuja,67.05,Van,2.7743115440641195,130.79784292682547,Storm,High,0,2.8444834365961813,True,10,Sunday
ORD-15632,2023-09-06,2023-09-06 23:00:00,Kano,Port Harcourt,250.21,Bike,4.801517249380722,264.613461689832,Clear,Low,0,4.584703150650942,False,9,Wednesday
ORD-15633,2023-12-02,2023-12-04 06:00:00,Ibadan,Ibadan,74.77,Van,1.673863898186274,180.19771624521584,Clear,Medium,1,2.654538084449323,True,12,Saturday
ORD-15634,2023-09-29,2023-09-30 17:00:00,Abuja,Lagos,160.64,Van,6.251805162110667,385.2920320761242,Rain,High,1,3.087482551350095,False,9,Friday
ORD-15635,2023-01-05,2023-01-06 11:00:00,Ibadan,Lagos,,Van,6.2457526904303355,324.23991546008847,Rain,Medium,0,2.528027558118201,False,1,Thursday
ORD-15636,2023-04-14,2023-04-16 16:00:00,Abuja,Lagos,206.57,Van,3.690232781937207,476.34201221113995,Rain,High,0,,False,4,Friday
ORD-15637,2023-11-08,2023-11-08 16:00:00,Kano,Abuja,204.62,Bike,3.9945353377137454,352.7041011205246,Rain,Low,0,3.979829710556508,False,11,Wednesday
ORD-15638,2023-03-18,2023-03-20 09:00:00,Lagos,Port Harcourt,49.0,Truck,1.252987169671801,121.72220237483458,Storm,Medium,0,3.798116694087216,True,3,Saturday
ORD-15639,2023-05-24,2023-05-26 15:00:00,Kano,Port Harcourt,148.53,Truck,3.570730378393178,244.7236008556248,Rain,Low,0,4.630521963277216,False,5,Wednesday
ORD-15640,2023-12-01,2023-12-03 16:00:00,ibadan,Lagos,195.48,Van,4.808363245326333,102.01256686043097,Clear,Low,1,3.148719268439632,False,12,Friday
ORD-15641,2023-12-16,2023-12-18 22:00:00,Port Harcourt,Ibadan,408.46,Bike,13.337231318627815,213.04333836675514,Rain,Medium,0,4.96420725643042,True,12,Saturday
ORD-15642,2023-09-02,2023-09-02 19:00:00,Abuja,Port Harcourt,160.58,Van,6.593860698846129,118.43057737244605,Rain,Medium,0,2.5941126027919075,True,9,Saturday
ORD-15643,2023-11-14,2023-11-16 06:00:00,Port Harcourt,Lagos,256.23,Bike,8.974895317033075,394.2409312902412,Rain,Low,0,3.574643072543731,False,11,Tuesday
ORD-15644,2023-03-29,2023-03-30 20:00:00,Ibadan,Lagos,299.36,Van,13.3167274397413,,Clear,Medium,0,3.100899541221585,False,3,Wednesday
ORD-15645,2023-10-04,2023-10-06 05:00:00,Kano,Kano,3026.6000000000004,Van,6.95104102454957,533.1052069781415,Rain,Low,0,3.2142731121558192,False,10,Wednesday
ORD-15646,2023-07-13,2023-07-15 07:00:00,Port Harcourt,Abuja,105.63,Truck,2.537953724826813,,Rain,Low,0,4.465037022171083,False,7,Thursday
ORD-15647,2023-08-22,2023-08-23 07:00:00,Abuja,Ibadan,47.89,Bike,0.8117517715834792,35.10759177315123,Storm,High,1,3.4205754729020796,False,8,Tuesday
ORD-15648,2023-01-22,2023-01-22 08:00:00,Ibadan,Port Harcourt,432.77,Truck,18.843288512243433,540.721629039876,Storm,Low,0,4.982892595563838,True,1,Sunday
ORD-15649,2023-01-13,2023-01-14 19:00:00,Port Harcourt,Kano,492.79,Truck,17.85978442892387,867.2581255250689,Storm,High,0,,False,1,Friday
ORD-15650,2023-01-02,2023-01-04 22:00:00,Lagos,Ibadan,84.72,Bike,1.422190728066076,119.07057011913083,Storm,Medium,0,3.0369750968481357,False,1,Monday
ORD-15651,2023-12-27,2023-12-29 08:00:00,Lagos,Ibadan,134.91,Bike,3.336326445675685,157.99259630339236,Clear,Low,0,,False,12,Wednesday
ORD-15652,2023-05-22,2023-05-22 08:00:00,Port Harcourt,Ibadan,164.04,Van,7.190742917819257,373.9161465219564,Clear,Medium,0,4.392250338571847,False,5,Monday
ORD-15653,2023-08-19,2023-08-21 13:00:00,Kano,Kano,175.43,Bike,4.500987343409336,189.90684830536605,Storm,Low,0,4.611366048186769,True,8,Saturday
ORD-15654,2023-09-17,2023-09-17 10:00:00,Abuja,Lagos,143.85,Truck,4.845276895128604,267.97536437396315,Storm,High,0,4.09959941402443,True,9,Sunday
ORD-15655,2023-07-02,2023-07-04 11:00:00,Lagos,Kano,48.12,Truck,1.0739756192377556,73.47026408116407,Rain,Medium,0,4.1227590871615,True,7,Sunday
ORD-15656,2023-07-20,2023-07-20 10:00:00,Port Harcourt,Kano,2238.3,Bike,7.803141202550644,270.1109511416367,Clear,Low,0,2.728885568160955,False,7,Thursday
ORD-15657,2023-02-15,2023-02-15 02:00:00,Abuja,Lagos,4788.5,Van,10.27079502898801,,Storm,High,1,,False,2,Wednesday
ORD-15658,2023-02-02,2023-02-04 14:00:00,Abuja,Port Harcourt,298.8,Truck,9.612132545436477,587.6833926809693,Rain,High,1,3.880108642181045,False,2,Thursday
ORD-15659,2023-11-02,2023-11-04 17:00:00,Abuja,Ibadan,121.22,Truck,4.020810257020183,153.43125643072196,Rain,Low,0,3.344139282977309,False,11,Thursday
ORD-15660,2023-08-01,2023-08-03 21:00:00,Ibadan,Abuja,342.49,Bike,6.4336930282517155,399.05721734214274,Storm,Medium,0,4.581606445837836,False,8,Tuesday
ORD-15661,2023-11-19,2023-11-19 09:00:00,Lagos,Kano,445.46,BIKE,12.237622643768036,246.6994487477158,Clear,Low,0,,True,11,Sunday
ORD-15662,2023-01-03,2023-01-05 19:00:00,Ibadan,Lagos,9.99,Truck,0.22807576538860236,16.750607789718618,Storm,Low,0,4.3744183146270945,False,1,Tuesday
ORD-15663,2023-04-24,2023-04-27 00:00:00,Ibadan,Ibadan,214.66,Van,4.560341322263399,329.33880122596344,Storm,Low,0,4.016252157525329,False,4,Monday
ORD-15664,2023-02-04,2023-02-04 05:00:00,Port Harcourt,Kano,368.72,Van,6.25413156766303,464.66754172997184,Rain,Low,0,4.96992805305338,True,2,Saturday
ORD-15665,2023-11-11,2023-11-11 19:00:00,Abuja,Port Harcourt,312.28,Van,5.397350428390733,220.98624483910467,Rain,Low,0,2.8348417471818106,True,11,Saturday
ORD-15666,2023-11-13,2023-11-13 17:00:00,Ibadan,Port Harcourt,417.92,Bike,7.5691345970938455,627.9763712235371,Rain,Medium,0,2.8177974225992712,False,11,Monday
ORD-15667,2023-06-29,2023-07-01 13:00:00,Kano,Kano,294.49,Bike,7.315603338575932,2782.3094275625444,Rain,Low,0,3.5059199875609055,False,6,Thursday
ORD-15668,2023-04-29,2023-05-01 19:00:00,Abuja,Lagos,11.66,Truck,0.2625787742337004,15.697706917799863,Storm,Low,1,4.104465744262012,True,4,Saturday
ORD-15669,2023-05-04,2023-05-05 17:00:00,Kano,Ibadan,199.95,Truck,6.546386624130413,461.9984485487947,Storm,High,0,3.3172811681309806,False,5,Thursday
ORD-15670,2023-06-14,2023-06-16 17:00:00,Port Harcourt,Lagos,471.81,Truck,10.220894834586241,3692.9468502217333,Clear,High,0,4.583436935635968,False,6,Wednesday
ORD-15671,2023-03-27,2023-03-30 00:00:00,port harcourt,Kano,102.9,Truck,3.438005825070994,90.9329652030278,Clear,High,0,4.883281239947007,False,3,Monday
ORD-15672,2023-04-14,2023-04-16 08:00:00,Lagos,Ibadan,,Truck,6.62243284914449,725.9914772204843,Rain,Medium,0,2.5147938464942303,False,4,Friday
ORD-15673,2023-11-26,2023-11-28 21:00:00,Abuja,Kano,299.84,Van,7.437652706187691,436.35737831820893,Rain,Medium,0,3.636087166436961,True,11,Sunday
ORD-15674,2023-02-13,2023-02-15 16:00:00,Abuja,Lagos,144.49,Van,4.663587310674505,136.50882904015424,Storm,High,0,3.382832687858531,False,2,Monday
ORD-15675,2023-08-24,2023-08-25 13:00:00,Lagos,Kano,155.08,Bike,2.6218041453358136,366.8358734816225,Storm,High,0,4.952637096025775,False,8,Thursday
ORD-15676,2023-07-18,2023-07-18 10:00:00,Ibadan,Abuja,495.61,Bike,14.47561067093094,689.0837990881496,Clear,Low,1,4.021565498246717,False,7,Tuesday
ORD-15677,2023-05-15,2023-05-15 17:00:00,Abuja,Ibadan,107.25,Van,2.254324516430949,97.75755604888577,Clear,Low,0,3.068900407738379,False,5,Monday
ORD-15678,2023-12-01,2023-12-02 17:00:00,Abuja,Kano,123.25,Bike,6.105649303300633,278.71972713716485,Clear,Medium,0,2.7159359488069863,False,12,Friday
ORD-15679,2023-11-13,2023-11-12 19:00:00,Lagos,Kano,44.41,Van,1.0513549099934096,110.39620329842428,Rain,Medium,0,2.7490544523741485,False,11,Monday
ORD-15680,2023-08-09,2023-08-10 06:00:00,Kano,Port Harcourt,219.71,Bike,5.165605713327777,239.2116172981446,Clear,High,0,3.561191254622374,False,8,Wednesday
ORD-15681,2023-08-16,2023-08-17 13:00:00,Ibadan,Port Harcourt,157.76,Bike,2.786626148803857,92.11750633361925,Clear,High,0,4.521381990568553,False,8,Wednesday
ORD-15682,2023-05-09,2023-05-09 23:00:00,Kano,Abuja,417.15,Van,17.05283850747068,1020.9858463456096,Rain,Medium,0,3.181482639958989,False,5,Tuesday
ORD-15683,2023-10-26,2023-10-27 05:00:00,Abuja,Abuja,228.56,BIKE,7.168138463918448,182.85817085345218,Rain,High,0,3.950229843724046,False,10,Thursday
ORD-15684,2023-03-26,2023-03-26 04:00:00,Ibadan,Port Harcourt,413.16,Van,11.961380688103421,494.0580009854926,Rain,High,0,4.111388999910866,True,3,Sunday
ORD-15685,2023-11-30,2023-12-01 08:00:00,Ibadan,Lagos,376.06,Bike,11.370955044633432,629.0374181006435,Rain,Medium,0,4.290999625908465,False,11,Thursday
ORD-15686,2023-12-21,2023-12-23 05:00:00,Abuja,Lagos,83.17,BIKE,2.7469701366714796,112.455890236643,Rain,Low,1,3.9333144733767256,False,12,Thursday
ORD-15687,2023-01-01,2023-01-02 06:00:00,Kano,Kano,482.73,Van,20.00446940844011,685.6459548634316,Clear,Medium,0,4.000515441014921,True,1,Sunday
ORD-15688,2023-10-29,2023-10-30 19:00:00,Kano,Lagos,406.17,Bike,7.569618655621381,747.5108884358326,Storm,Low,0,4.872573855112019,True,10,Sunday
ORD-15689,2023-12-17,2023-12-17 22:00:00,Kano,Kano,192.46,TRUCK,3.610114223953689,450.93521463236584,Storm,Low,0,4.322756446508251,True,12,Sunday
ORD-15690,2023-03-15,2023-03-16 08:00:00,Port Harcourt,Lagos,189.13,Van,7.176203670371781,316.4159582057596,Clear,Medium,0,3.643997827009673,False,3,Wednesday
ORD-15691,2023-12-26,2023-12-26 19:00:00,abuja,Ibadan,436.57,Truck,18.624421957576168,244.8533716302322,Storm,Medium,0,3.327653316487238,False,12,Tuesday
ORD-15692,2023-12-06,2023-12-08 17:00:00,Lagos,Kano,209.55,Bike,5.784132443190698,141.0775379779081,Storm,Low,0,,False,12,Wednesday
ORD-15693,2023-02-20,2023-02-20 17:00:00,Ibadan,Kano,109.68,Bike,2.9608705348990627,268.0416427577678,Clear,Low,1,2.7698271381567556,False,2,Monday
ORD-15694,2023-10-01,2023-10-01 23:00:00,Lagos,Lagos,254.75,Van,5.177512877483246,483.2061239570987,Rain,Low,1,3.643636637220088,True,10,Sunday
ORD-15695,2023-08-27,2023-08-28 01:00:00,Abuja,Kano,88.79,Bike,2.30056316147162,159.4468177081932,Rain,Low,0,2.6763051344715185,True,8,Sunday
ORD-15696,2023-12-10,2023-12-10 15:00:00,Lagos,Kano,33.41,Truck,0.5700361958423982,26.848640505757498,Storm,Low,0,4.419086205390414,True,12,Sunday
ORD-15697,2023-07-06,2023-07-07 22:00:00,Abuja,Ibadan,205.43,Van,7.536338778781165,,Clear,Low,0,3.631916523195189,False,7,Thursday
ORD-15698,2023-10-01,2023-10-02 07:00:00,Ibadan,Lagos,459.55,Truck,14.64095873635666,837.6053888990675,Clear,High,0,3.4807136441600663,True,10,Sunday
ORD-15699,2023-10-02,2023-10-04 21:00:00,Lagos,Ibadan,370.76,Bike,12.788056515983032,622.70702577366,Clear,High,0,,False,10,Monday
ORD-15700,2023-09-28,2023-09-28 02:00:00,kano,Port Harcourt,,Bike,5.57633079335053,190.4697487787915,Clear,High,1,3.064430656743667,False,9,Thursday
ORD-15701,2023-01-05,2023-01-05 17:00:00,Port Harcourt,Kano,60.87,Van,2.1655790010728055,51.07875085818644,Clear,Medium,0,4.494598086946769,False,1,Thursday
ORD-15702,2023-09-20,2023-09-22 22:00:00,Abuja,Ibadan,248.27,BIKE,6.985497129195859,596.1597908647014,Rain,Low,0,2.9174318151179737,False,9,Wednesday
ORD-15703,2023-08-14,2023-08-16 06:00:00,Ibadan,Ibadan,137.75,BIKE,4.6602245750918305,206.27822251969047,Storm,High,0,3.7901529304659043,False,8,Monday
ORD-15704,2023-01-08,2023-01-09 12:00:00,Abuja,Ibadan,334.98,VAN,6.5564142811923105,643.267307137794,Rain,Medium,0,2.7897492981068845,True,1,Sunday
ORD-15705,2023-03-25,2023-03-25 08:00:00,Ibadan,Ibadan,271.68,Van,9.717964534922624,181.98958706176944,Storm,High,0,3.3169854627694884,True,3,Saturday
ORD-15706,2023-08-05,2023-08-07 11:00:00,Abuja,Lagos,378.32,Bike,11.616429898240712,,Rain,Low,1,2.6442330537221554,True,8,Saturday
ORD-15707,2023-04-14,2023-04-14 16:00:00,Lagos,Port Harcourt,254.93,Truck,5.997672727674804,481.9720400681194,Clear,Medium,0,3.708608996036433,False,4,Friday
ORD-15708,2023-10-03,2023-10-04 01:00:00,Kano,Kano,184.6,Truck,5.982152958420999,441.6371182618104,Rain,Low,0,2.658553311450827,False,10,Tuesday
ORD-15709,2023-10-23,2023-10-25 15:00:00,Abuja,Abuja,84.48,Truck,1.5560571396557592,141.35758925348696,Storm,High,1,4.521953865349236,False,10,Monday
ORD-15710,2023-03-02,2023-03-03 07:00:00,Lagos,Abuja,411.79,Van,9.798796573956874,351.7679802058688,Storm,Medium,0,3.934961050937781,False,3,Thursday
ORD-15711,2023-01-16,2023-01-17 06:00:00,Port Harcourt,Kano,183.89,Truck,4.345028724386995,275.2751815538019,Rain,Medium,0,2.5802794768414135,False,1,Monday
ORD-15712,2023-02-28,2023-02-28 02:00:00,port harcourt,Port Harcourt,17.39,Truck,0.35588713051151527,15.411965540154197,Storm,Medium,0,3.8664397769786363,False,2,Tuesday
ORD-15713,2023-01-30,2023-01-30 14:00:00,kano,Lagos,490.92,Bike,9.19046425815137,651.0919984239721,Clear,Medium,0,2.79322364306368,False,1,Monday
ORD-15714,2023-12-08,2023-12-10 06:00:00,Lagos,Kano,193.81,Truck,3.9268158995730555,338.2649594399487,Clear,High,0,2.9413227601316727,False,12,Friday
ORD-15715,2023-12-15,2023-12-15 15:00:00,Abuja,Abuja,401.77,Truck,12.99105515252335,860.1727612786107,Clear,Medium,0,3.4318285698719686,False,12,Friday
ORD-15716,2023-05-23,2023-05-24 13:00:00,Abuja,Abuja,21.26,Van,0.7256776694157441,48.43329575175673,Clear,High,1,3.9371332823352447,False,5,Tuesday
ORD-15717,2023-07-02,2023-07-03 05:00:00,Ibadan,Port Harcourt,233.69,Truck,5.092871275098637,1673.8002499570111,Rain,High,0,3.2685102491503946,True,7,Sunday
ORD-15718,2023-12-22,2023-12-22 01:00:00,Abuja,Port Harcourt,419.41,Bike,8.723765622433515,486.49515663771643,Storm,Medium,1,3.7183563271329474,False,12,Friday
ORD-15719,2023-12-15,2023-12-17 20:00:00,Lagos,Port Harcourt,88.14,Bike,3.8141811799561784,167.3965011934892,Rain,Medium,1,4.51860497148636,False,12,Friday
ORD-15720,2023-03-29,2023-03-31 22:00:00,ibadan,Port Harcourt,328.17,Bike,12.791657437104433,225.80988882651678,Clear,High,0,4.637277225996922,False,3,Wednesday
ORD-15721,2023-01-07,2023-01-09 15:00:00,kano,Port Harcourt,480.91,Truck,16.217136258806203,973.4538578789098,Storm,Medium,0,2.5795184176948567,True,1,Saturday
ORD-15722,2023-04-04,2023-04-06 05:00:00,Port Harcourt,Ibadan,271.92,TRUCK,5.20544427941664,,Storm,Low,1,3.090651017186592,False,4,Tuesday
ORD-15723,2023-04-05,2023-04-07 22:00:00,Port Harcourt,Ibadan,39.16,Truck,1.4834697463792386,85.13406467822232,Storm,High,0,4.492363909054144,False,4,Wednesday
ORD-15724,2023-07-22,2023-07-21 19:00:00,Abuja,Abuja,266.09,Truck,6.784139611565601,562.4680409612602,Storm,Low,0,4.50508182766592,True,7,Saturday
ORD-15725,2023-10-30,2023-10-30 16:00:00,Port Harcourt,Lagos,,Van,1.127112390804973,97.60206981431635,Rain,Medium,1,3.0608097967904873,False,10,Monday
ORD-15726,2023-10-27,2023-10-28 08:00:00,Ibadan,Abuja,302.51,Van,8.103612976590236,382.83950703724844,Clear,Low,0,2.8355833264873556,False,10,Friday
ORD-15727,2023-08-18,2023-08-18 23:00:00,Lagos,Ibadan,418.66,Truck,8.374851974220036,529.4718752153443,Storm,High,1,2.7019154620589463,False,8,Friday
ORD-15728,2023-01-25,2023-01-25 03:00:00,Lagos,Ibadan,312.76,Van,5.714907803340142,681.106353794667,Clear,High,0,4.363084632642472,False,1,Wednesday
ORD-15729,2023-12-30,2023-12-30 01:00:00,Lagos,Ibadan,214.31,Bike,3.9979086801389068,334.65018707544596,Clear,Medium,1,2.6964289557291794,True,12,Saturday
ORD-15730,2023-01-13,2023-01-15 22:00:00,Port Harcourt,Lagos,295.42,Bike,7.03190637204054,508.10864627000205,Storm,Medium,0,,False,1,Friday
ORD-15731,2023-05-11,2023-05-13 12:00:00,Ibadan,Abuja,393.06,Van,13.65478215012897,845.7835752159025,Clear,Low,0,4.055496464187674,False,5,Thursday
ORD-15732,2023-10-24,2023-10-25 15:00:00,Ibadan,Kano,441.49,Truck,18.361079788388754,971.006619019894,Rain,High,1,3.7594385845976768,False,10,Tuesday
ORD-15733,2023-01-06,2023-01-06 23:00:00,Kano,Ibadan,155.14,TRUCK,4.283561130681062,378.12524634506167,Clear,Medium,0,3.949010719574738,False,1,Friday
ORD-15734,2023-04-30,2023-05-01 20:00:00,Kano,Lagos,42.54,Truck,1.4814184076303554,86.21295829738021,Rain,High,0,4.9644151764068365,True,4,Sunday
ORD-15735,2023-10-05,2023-10-06 07:00:00,Abuja,Abuja,250.91,TRUCK,6.170690935248387,143.67846249345865,Storm,Low,1,2.935583602211045,False,10,Thursday
ORD-15736,2023-01-13,2023-01-15 12:00:00,Kano,Port Harcourt,269.63,Truck,7.525891573850219,358.92320572353606,Clear,Low,0,4.155221692731193,False,1,Friday
ORD-15737,2023-08-28,2023-08-30 22:00:00,Lagos,Ibadan,77.99,Truck,1.9505562563391312,162.29367251714683,Rain,Low,0,2.9145111770664505,False,8,Monday
ORD-15738,2023-07-02,2023-07-03 21:00:00,Lagos,Port Harcourt,157.3,VAN,5.520231345968241,118.23217540600774,Rain,Low,0,3.852340607995188,True,7,Sunday
ORD-15739,2023-05-22,2023-05-22 21:00:00,port harcourt,Kano,37.3,Bike,-5.0,92.72962323665271,Storm,Medium,1,4.572933704997897,False,5,Monday
ORD-15740,2023-01-27,2023-01-29 09:00:00,Port Harcourt,Lagos,133.9,Truck,6.4078317822321536,290.1724680320275,Clear,Low,0,3.0140702036769262,False,1,Friday
ORD-15741,2023-08-17,2023-08-20 00:00:00,kano,Kano,272.68,Bike,10.048969168585558,,Clear,Low,1,4.389423764343125,False,8,Thursday
ORD-15742,2024-01-01,2024-01-01 15:00:00,Ibadan,Lagos,408.25,Bike,14.18122099996401,799.2656251262704,Rain,Medium,0,4.167111898920998,False,1,Monday
ORD-15743,2023-01-17,2023-01-19 16:00:00,Lagos,Ibadan,61.89,Van,1.2834001519137692,151.27249455955848,Clear,Medium,0,2.7345722529177117,False,1,Tuesday
ORD-15744,2023-12-19,2023-12-19 04:00:00,Lagos,Abuja,62.69,Bike,1.684193843838011,67.80301958690627,Rain,Low,1,3.684468098002404,False,12,Tuesday
ORD-15745,2023-05-09,2023-05-09 19:00:00,Lagos,Abuja,242.78,Bike,4.987107629079417,297.1476591600567,Rain,High,0,4.392315969068701,False,5,Tuesday
ORD-15746,2023-03-04,2023-03-05 22:00:00,Kano,Ibadan,390.24,Van,18.965830637509058,307.3455905841753,Storm,Medium,0,3.379001171894691,True,3,Saturday
ORD-15747,2023-11-29,2023-11-29 09:00:00,kano,Abuja,146.43,Van,3.1328088936507523,315.74268457153437,Clear,Medium,0,3.9074501515048707,False,11,Wednesday
ORD-15748,2023-04-30,2023-05-01 20:00:00,Kano,Abuja,184.54,Van,4.586996905045972,321.379304245415,Clear,Low,1,2.980731669568202,True,4,Sunday
ORD-15749,2023-02-14,2023-02-15 06:00:00,Abuja,Port Harcourt,44.42,Van,0.9851741107745685,57.22458460496014,Clear,Low,0,2.792717918387112,False,2,Tuesday
ORD-15750,2023-12-26,2023-12-28 12:00:00,Lagos,Kano,279.9,Van,8.74173273550965,698.3092872922304,Clear,Low,0,3.030716521912957,False,12,Tuesday
ORD-15751,2023-01-22,2023-01-22 20:00:00,Abuja,Kano,,Bike,10.574334289254967,468.47657281833904,Clear,Low,0,3.6338940742893433,True,1,Sunday
ORD-15752,2023-09-28,2023-09-29 21:00:00,Abuja,Lagos,398.25,TRUCK,13.89348222768719,919.4057684886293,Clear,Medium,1,3.332805910608309,False,9,Thursday
ORD-15753,2023-06-12,2023-06-11 19:00:00,Kano,Abuja,91.12,Truck,2.9222548421623875,106.17962963671044,Clear,High,0,2.6159204220341254,False,6,Monday
ORD-15754,2023-12-05,2023-12-06 14:00:00,lagos,Ibadan,457.27,Bike,19.09508955120712,484.04168984024585,Storm,Medium,0,3.1416820663141505,False,12,Tuesday
ORD-15755,2023-07-19,2023-07-19 06:00:00,Port Harcourt,Port Harcourt,419.0,Bike,9.393137739426948,399.9968626249848,Storm,Low,1,4.501780148046212,False,7,Wednesday
ORD-15756,2023-08-03,2023-08-04 01:00:00,Lagos,Ibadan,377.07,Van,6.995043984382398,655.8376108202222,Storm,High,0,3.4348375654284737,False,8,Thursday
